event_date,upid,event_name,device_category,event_ts,params_key,string_value,int_value,float_value,double_value,traffic_source_name,traffic_source_medium,traffic_source_source
2025-11-11,u470,page_view,tablet,2025-11-10 19:50:20.000000 UTC,page_location,/surveys/470/responses/new,,,,line,cpc,line.me
2025-11-11,u473,dummy_event_05,tablet,2025-11-10 19:53:15.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u476,page_view,tablet,2025-11-10 19:53:32.000000 UTC,ga_session_id,,982788265895376327,,,google,organic,google
2025-11-11,u480,OfficialEventsClick,desktop,2025-11-10 19:56:50.000000 UTC,Click_Classes,squareBtnM,,,,google,organic,google
2025-11-11,u484,dummy_event_02,mobile,2025-11-10 19:59:59.000000 UTC,ga_session_id,,1963465045226793837,,,google,organic,google
2025-11-11,u485,OfficialEventsClick,tablet,2025-11-10 19:59:40.000000 UTC,Click_Classes,participateBtn,,,,twitter,referral,t.co
2025-11-11,u487,purchase,mobile,2025-11-10 20:01:39.000000 UTC,ga_session_id,,4599281390899394423,,,direct,(none),(direct)
2025-11-11,u489,page_view,desktop,2025-11-10 20:01:43.000000 UTC,page_location,/official-events/1381,,,,twitter,referral,t.co
2025-11-11,u494,page_view,tablet,2025-11-10 20:05:08.000000 UTC,ga_session_id,,2275625775449969424,,,line,cpc,line.me
2025-11-11,u500,page_view,tablet,2025-11-10 20:09:20.000000 UTC,ga_session_id,,4867879582282933911,,,google,organic,google
2025-11-11,u531,page_view,desktop,2025-11-10 20:27:37.000000 UTC,page_location,/official-events/1843?utm_source=instagram&utm_medium=cpc&utm_campaign=autumn_launch,,,,direct,(none),(direct)
2025-11-11,u534,OfficialEventsClick,desktop,2025-11-10 20:30:08.000000 UTC,page_location,/surveys/34/responses/3738,,,,line,cpc,line.me
2025-11-11,u538,page_view,mobile,2025-11-10 20:31:56.000000 UTC,page_location,/official-events/1920,,,,line,cpc,line.me
2025-11-11,u542,page_view,tablet,2025-11-10 20:35:14.000000 UTC,ga_session_id,,6824546341943791181,,,line,cpc,line.me
2025-11-11,u543,page_view,desktop,2025-11-10 20:35:01.000000 UTC,ga_session_id,,1829087002712082458,,,direct,(none),(direct)
2025-11-11,u544,page_view,mobile,2025-11-10 20:35:28.000000 UTC,ga_session_id,,6746083001263682961,,,google,organic,google
2025-11-11,u548,login,tablet,2025-11-10 20:38:21.000000 UTC,ga_session_id,,5598638848268536093,,,google,organic,google
2025-11-11,u554,OfficialEventsClick,tablet,2025-11-10 20:42:28.000000 UTC,ga_session_id,,5119253507096210593,,,line,cpc,line.me
2025-11-11,u556,dummy_event_02,mobile,2025-11-10 20:44:23.000000 UTC,ga_session_id,,7850102204818977586,,,google,organic,google
2025-11-11,u561,purchase,desktop,2025-11-10 20:47:17.000000 UTC,ga_session_id,,7757355541223749392,,,twitter,referral,t.co
2025-11-11,u563,OfficialEventsClick,tablet,2025-11-10 20:47:46.000000 UTC,ga_session_id,,4716593294734134829,,,direct,(none),(direct)
2025-11-11,u573,dummy_event_05,desktop,2025-11-10 20:54:55.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u574,page_view,mobile,2025-11-10 20:54:18.000000 UTC,ga_session_id,,6574397424336832193,,,line,cpc,line.me
2025-11-11,u574,page_view,mobile,2025-11-10 20:54:43.000000 UTC,page_location,/surveys/74/responses/4018,,,,line,cpc,line.me
2025-11-11,u579,OfficialEventsClick,desktop,2025-11-10 20:57:38.000000 UTC,ga_session_id,,7858372382330166341,,,direct,(none),(direct)
2025-11-11,u594,dummy_event_02,desktop,2025-11-10 21:07:49.000000 UTC,ga_session_id,,7613786896823316335,,,line,cpc,line.me
2025-11-11,u2,purchase,tablet,2025-11-10 15:02:34.000000 UTC,revenue,,610,,,line,cpc,line.me
2025-11-11,u6,page_view,desktop,2025-11-10 15:03:47.000000 UTC,ga_session_id,,2045170024321160424,,,line,cpc,line.me
2025-11-11,u6,page_view,desktop,2025-11-10 15:04:42.000000 UTC,page_location,/surveys/6/content,,,,line,cpc,line.me
2025-11-11,u8,login,tablet,2025-11-10 15:05:21.000000 UTC,ga_session_id,,1712712136180309201,,,google,organic,google
2025-11-11,u15,page_view,desktop,2025-11-10 15:09:35.000000 UTC,ga_session_id,,6039314791364979989,,,direct,(none),(direct)
2025-11-11,u16,page_view,mobile,2025-11-10 15:09:57.000000 UTC,ga_session_id,,6331832860732558056,,,google,organic,google
2025-11-11,u21,dummy_event_06,desktop,2025-11-10 15:14:32.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u28,page_view,mobile,2025-11-10 15:18:16.000000 UTC,page_location,/surveys/28/content,,,,google,organic,google
2025-11-11,u31,page_view,mobile,2025-11-10 15:19:27.000000 UTC,ga_session_id,,8272017565033386316,,,direct,(none),(direct)
2025-11-11,u40,login,mobile,2025-11-10 15:25:05.000000 UTC,page_location,/user/add,,,,google,organic,google
2025-11-11,u41,page_view,tablet,2025-11-10 15:25:27.000000 UTC,ga_session_id,,1411451270586427122,,,twitter,referral,t.co
2025-11-11,u42,OfficialEventsClick,desktop,2025-11-10 15:26:44.000000 UTC,ga_session_id,,5257643428480585444,,,line,cpc,line.me
2025-11-11,u55,dummy_event_06,mobile,2025-11-10 15:35:30.000000 UTC,ga_session_id,,5498674753382765953,,,direct,(none),(direct)
2025-11-11,u58,dummy_event_04,mobile,2025-11-10 15:37:19.000000 UTC,ga_session_id,,6276714820476448618,,,line,cpc,line.me
2025-11-11,u60,dummy_event_03,desktop,2025-11-10 15:38:32.000000 UTC,ga_session_id,,8275687817515633330,,,google,organic,google
2025-11-11,u65,page_view,tablet,2025-11-10 15:40:05.000000 UTC,ga_session_id,,2200393719263561055,,,twitter,referral,t.co
2025-11-11,u66,dummy_event_03,desktop,2025-11-10 15:42:14.000000 UTC,ga_session_id,,4912210561483767844,,,line,cpc,line.me
2025-11-11,u71,dummy_event_02,tablet,2025-11-10 15:45:18.000000 UTC,ga_session_id,,4105070440475230848,,,direct,(none),(direct)
2025-11-11,u74,purchase,tablet,2025-11-10 15:46:58.000000 UTC,ga_session_id,,4385265271305639978,,,line,cpc,line.me
2025-11-11,u78,page_view,desktop,2025-11-10 15:48:06.000000 UTC,page_location,/official-events/858,,,,line,cpc,line.me
2025-11-11,u78,dummy_event_03,desktop,2025-11-10 15:49:38.000000 UTC,ga_session_id,,6126849497019490006,,,line,cpc,line.me
2025-11-11,u79,page_view,mobile,2025-11-10 15:48:48.000000 UTC,ga_session_id,,6709084394024493021,,,direct,(none),(direct)
2025-11-11,u81,dummy_event_05,desktop,2025-11-10 15:51:31.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u82,page_view,mobile,2025-11-10 15:50:34.000000 UTC,ga_session_id,,7461260572709602530,,,line,cpc,line.me
2025-11-11,u82,OfficialEventsClick,mobile,2025-11-10 15:51:09.000000 UTC,Click_Classes,participateBtn,,,,line,cpc,line.me
2025-11-11,u83,OfficialEventsClick,tablet,2025-11-10 15:52:01.000000 UTC,Click_Classes,squareBtnM,,,,direct,(none),(direct)
2025-11-11,u85,OfficialEventsClick,mobile,2025-11-10 15:53:15.000000 UTC,ga_session_id,,8890348525942194981,,,twitter,referral,t.co
2025-11-11,u86,page_view,tablet,2025-11-10 15:53:02.000000 UTC,page_location,/official-events/946?utm_source=instagram&utm_medium=cpc&utm_campaign=summer_event,,,,line,cpc,line.me
2025-11-11,u92,dummy_event_05,tablet,2025-11-10 15:58:18.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u94,dummy_event_05,mobile,2025-11-10 15:59:32.000000 UTC,ga_session_id,,7302530423839175065,,,line,cpc,line.me
2025-11-11,u115,OfficialEventsClick,mobile,2025-11-10 16:11:30.000000 UTC,ga_session_id,,1970559257251276214,,,direct,(none),(direct)
2025-11-11,u120,OfficialEventsClick,desktop,2025-11-10 16:14:35.000000 UTC,ga_session_id,,523384522600546039,,,google,organic,google
2025-11-11,u121,dummy_event_06,mobile,2025-11-10 16:16:12.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u125,page_view,tablet,2025-11-10 16:17:15.000000 UTC,page_location,/official-events/1377?utm_source=instagram&utm_medium=cpc&utm_campaign=autumn_launch,,,,twitter,referral,t.co
2025-11-11,u128,OfficialEventsClick,tablet,2025-11-10 16:19:31.000000 UTC,Click_Classes,participateBtn,,,,google,organic,google
2025-11-11,u130,page_view,mobile,2025-11-10 16:20:30.000000 UTC,page_location,/user/add,,,,line,cpc,line.me
2025-11-11,u132,purchase,desktop,2025-11-10 16:22:44.000000 UTC,ga_session_id,,5381976798538504031,,,google,organic,google
2025-11-11,u136,dummy_event_04,mobile,2025-11-10 16:25:25.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u136,dummy_event_05,mobile,2025-11-10 16:25:26.000000 UTC,ga_session_id,,1288121099462823065,,,google,organic,google
2025-11-11,u139,page_view,mobile,2025-11-10 16:26:03.000000 UTC,ga_session_id,,1282893779255645954,,,direct,(none),(direct)
2025-11-11,u140,purchase,tablet,2025-11-10 16:27:40.000000 UTC,revenue,,4671,,,google,organic,google
2025-11-11,u140,dummy_event_05,tablet,2025-11-10 16:27:54.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u144,page_view,desktop,2025-11-10 16:28:58.000000 UTC,ga_session_id,,2453804244573305793,,,google,organic,google
2025-11-11,u147,OfficialEventsClick,desktop,2025-11-10 16:31:29.000000 UTC,Click_Classes,squareBtnM,,,,direct,(none),(direct)
2025-11-11,u147,page_view,desktop,2025-11-10 16:31:39.000000 UTC,ga_session_id,,8355039289803745333,,,direct,(none),(direct)
2025-11-11,u155,OfficialEventsClick,tablet,2025-11-10 16:36:25.000000 UTC,ga_session_id,,6201469661976099585,,,direct,(none),(direct)
2025-11-11,u156,purchase,desktop,2025-11-10 16:37:32.000000 UTC,page_location,/checkout/complete,,,,google,organic,google
2025-11-11,u161,page_view,tablet,2025-11-10 16:39:47.000000 UTC,page_location,/surveys/161/responses/new,,,,twitter,referral,t.co
2025-11-11,u163,OfficialEventsClick,mobile,2025-11-10 16:41:06.000000 UTC,ga_session_id,,2712953981996737977,,,direct,(none),(direct)
2025-11-11,u164,page_view,tablet,2025-11-10 16:42:08.000000 UTC,ga_session_id,,6535499791091007920,,,google,organic,google
2025-11-11,u165,page_view,desktop,2025-11-10 16:41:45.000000 UTC,ga_session_id,,1010516178840450600,,,twitter,referral,t.co
2025-11-11,u167,page_view,tablet,2025-11-10 16:42:59.000000 UTC,page_location,/official-events/1837,,,,direct,(none),(direct)
2025-11-11,u168,dummy_event_04,desktop,2025-11-10 16:45:09.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u169,page_view,mobile,2025-11-10 16:44:23.000000 UTC,ga_session_id,,8649121025661323745,,,twitter,referral,t.co
2025-11-11,u170,dummy_event_02,tablet,2025-11-10 16:46:21.000000 UTC,ga_session_id,,6596321880895735111,,,line,cpc,line.me
2025-11-11,u182,page_view,tablet,2025-11-10 16:52:14.000000 UTC,page_location,/official-events/2,,,,line,cpc,line.me
2025-11-11,u182,dummy_event_04,tablet,2025-11-10 16:53:47.000000 UTC,ga_session_id,,7683416822110869066,,,line,cpc,line.me
2025-11-11,u182,dummy_event_05,tablet,2025-11-10 16:53:48.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u185,dummy_event_03,tablet,2025-11-10 16:55:37.000000 UTC,ga_session_id,,1649088111819875454,,,twitter,referral,t.co
2025-11-11,u189,page_view,desktop,2025-11-10 16:56:43.000000 UTC,ga_session_id,,4299777436774880283,,,twitter,referral,t.co
2025-11-11,u189,dummy_event_02,desktop,2025-11-10 16:58:04.000000 UTC,ga_session_id,,4299777436774880283,,,twitter,referral,t.co
2025-11-11,u198,page_view,desktop,2025-11-10 17:02:36.000000 UTC,page_location,/surveys/198/responses/new,,,,line,cpc,line.me
2025-11-11,u201,purchase,desktop,2025-11-10 17:05:17.000000 UTC,revenue,,7033,,,twitter,referral,t.co
2025-11-11,u205,dummy_event_05,mobile,2025-11-10 17:07:59.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u208,page_view,mobile,2025-11-10 17:09:01.000000 UTC,ga_session_id,,8722356518985116019,,,google,organic,google
2025-11-11,u212,OfficialEventsClick,tablet,2025-11-10 17:11:34.000000 UTC,page_location,/surveys/212/responses/1484,,,,google,organic,google
2025-11-11,u214,page_view,mobile,2025-11-10 17:11:58.000000 UTC,ga_session_id,,6979282442532045232,,,line,cpc,line.me
2025-11-11,u223,page_view,mobile,2025-11-10 17:17:36.000000 UTC,page_location,/official-events/454?utm_source=twitter&utm_medium=cpc&utm_campaign=summer_event,,,,direct,(none),(direct)
2025-11-11,u224,page_view,tablet,2025-11-10 17:18:13.000000 UTC,ga_session_id,,2736463182678899229,,,google,organic,google
2025-11-11,u224,dummy_event_04,tablet,2025-11-10 17:19:41.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u231,dummy_event_04,desktop,2025-11-10 17:24:00.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u235,dummy_event_04,mobile,2025-11-10 17:26:28.000000 UTC,ga_session_id,,7211116741891056063,,,direct,(none),(direct)
2025-11-11,u238,page_view,mobile,2025-11-10 17:26:46.000000 UTC,page_location,/official-events/618,,,,line,cpc,line.me
2025-11-11,u241,page_view,mobile,2025-11-10 17:28:42.000000 UTC,page_location,/official-events/652?utm_source=twitter&utm_medium=cpc&utm_campaign=autumn_launch,,,,twitter,referral,t.co
2025-11-11,u241,OfficialEventsClick,mobile,2025-11-10 17:29:12.000000 UTC,page_location,/surveys/241/responses/new,,,,twitter,referral,t.co
2025-11-11,u248,purchase,tablet,2025-11-10 17:34:16.000000 UTC,page_location,/checkout/complete,,,,google,organic,google
2025-11-11,u248,dummy_event_03,tablet,2025-11-10 17:34:28.000000 UTC,ga_session_id,,5306358304448243218,,,google,organic,google
2025-11-11,u248,dummy_event_06,tablet,2025-11-10 17:34:31.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u253,purchase,mobile,2025-11-10 17:37:21.000000 UTC,ga_session_id,,3604086336721796237,,,twitter,referral,t.co
2025-11-11,u254,page_view,tablet,2025-11-10 17:36:48.000000 UTC,page_location,/official-events/796,,,,line,cpc,line.me
2025-11-11,u261,page_view,desktop,2025-11-10 17:41:17.000000 UTC,ga_session_id,,8524672939190176138,,,twitter,referral,t.co
2025-11-11,u265,page_view,mobile,2025-11-10 17:43:45.000000 UTC,page_location,/new_users/which,,,,twitter,referral,t.co
2025-11-11,u266,dummy_event_04,tablet,2025-11-10 17:45:35.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u272,dummy_event_06,tablet,2025-11-10 17:49:19.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u273,page_view,desktop,2025-11-10 17:48:51.000000 UTC,page_location,/surveys/273/responses/new,,,,twitter,referral,t.co
2025-11-11,u280,purchase,mobile,2025-11-10 17:54:00.000000 UTC,page_location,/checkout/complete,,,,google,organic,google
2025-11-11,u281,dummy_event_02,tablet,2025-11-10 17:54:48.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u285,OfficialEventsClick,desktop,2025-11-10 17:56:20.000000 UTC,Click_Classes,participateBtn,,,,twitter,referral,t.co
2025-11-11,u285,page_view,desktop,2025-11-10 17:56:45.000000 UTC,ga_session_id,,8992335242945537128,,,twitter,referral,t.co
2025-11-11,u288,page_view,desktop,2025-11-10 17:58:36.000000 UTC,ga_session_id,,1200979006662838130,,,google,organic,google
2025-11-11,u289,dummy_event_03,mobile,2025-11-10 17:59:45.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u303,page_view,desktop,2025-11-10 18:06:56.000000 UTC,ga_session_id,,1639316551191319252,,,direct,(none),(direct)
2025-11-11,u310,page_view,mobile,2025-11-10 18:11:30.000000 UTC,page_location,/user/add,,,,line,cpc,line.me
2025-11-11,u310,dummy_event_02,mobile,2025-11-10 18:12:41.000000 UTC,ga_session_id,,3128754370266664527,,,line,cpc,line.me
2025-11-11,u319,dummy_event_04,mobile,2025-11-10 18:18:16.000000 UTC,ga_session_id,,8190371697926377262,,,direct,(none),(direct)
2025-11-11,u320,dummy_event_04,tablet,2025-11-10 18:18:53.000000 UTC,ga_session_id,,7632237181981029902,,,google,organic,google
2025-11-11,u325,page_view,mobile,2025-11-10 18:20:25.000000 UTC,ga_session_id,,5844391128154217197,,,twitter,referral,t.co
2025-11-11,u327,OfficialEventsClick,desktop,2025-11-10 18:22:14.000000 UTC,ga_session_id,,8476271283389181978,,,direct,(none),(direct)
2025-11-11,u330,purchase,desktop,2025-11-10 18:24:50.000000 UTC,page_location,/checkout/complete,,,,line,cpc,line.me
2025-11-11,u331,page_view,mobile,2025-11-10 18:24:17.000000 UTC,page_location,/official-events/1643,,,,direct,(none),(direct)
2025-11-11,u332,OfficialEventsClick,tablet,2025-11-10 18:25:19.000000 UTC,Click_Classes,participateBtn,,,,google,organic,google
2025-11-11,u340,page_view,mobile,2025-11-10 18:30:00.000000 UTC,page_location,/user/add,,,,google,organic,google
2025-11-11,u344,page_view,tablet,2025-11-10 18:32:28.000000 UTC,ga_session_id,,4197464517535791936,,,google,organic,google
2025-11-11,u345,page_view,desktop,2025-11-10 18:33:45.000000 UTC,page_location,/surveys/345/content,,,,twitter,referral,t.co
2025-11-11,u345,dummy_event_03,desktop,2025-11-10 18:34:17.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u348,page_view,desktop,2025-11-10 18:35:36.000000 UTC,ga_session_id,,4518552859205693405,,,google,organic,google
2025-11-11,u349,page_view,mobile,2025-11-10 18:35:23.000000 UTC,page_location,/official-events/1841,,,,twitter,referral,t.co
2025-11-11,u356,page_view,tablet,2025-11-10 18:40:02.000000 UTC,ga_session_id,,3655635993667304675,,,google,organic,google
2025-11-11,u359,page_view,tablet,2025-11-10 18:41:28.000000 UTC,page_location,/official-events/1950,,,,direct,(none),(direct)
2025-11-11,u360,dummy_event_03,desktop,2025-11-10 18:43:32.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u364,page_view,mobile,2025-11-10 18:44:33.000000 UTC,page_location,/official-events/5?utm_source=twitter&utm_medium=cpc&utm_campaign=summer_event,,,,google,organic,google
2025-11-11,u364,OfficialEventsClick,mobile,2025-11-10 18:45:03.000000 UTC,ga_session_id,,5850928878844740301,,,google,organic,google
2025-11-11,u367,page_view,mobile,2025-11-10 18:46:24.000000 UTC,ga_session_id,,4496061028220857454,,,direct,(none),(direct)
2025-11-11,u367,OfficialEventsClick,mobile,2025-11-10 18:46:54.000000 UTC,Click_Classes,participateBtn,,,,direct,(none),(direct)
2025-11-11,u371,page_view,tablet,2025-11-10 18:48:47.000000 UTC,ga_session_id,,1337232937363715711,,,direct,(none),(direct)
2025-11-11,u372,dummy_event_03,desktop,2025-11-10 18:50:56.000000 UTC,ga_session_id,,1770520581651484774,,,google,organic,google
2025-11-11,u377,dummy_event_02,tablet,2025-11-10 18:54:00.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u378,dummy_event_03,desktop,2025-11-10 18:54:38.000000 UTC,ga_session_id,,2605534982605322890,,,line,cpc,line.me
2025-11-11,u384,dummy_event_04,desktop,2025-11-10 18:58:21.000000 UTC,ga_session_id,,2939079162837768828,,,google,organic,google
2025-11-11,u390,OfficialEventsClick,desktop,2025-11-10 19:01:20.000000 UTC,ga_session_id,,8773882398250789873,,,line,cpc,line.me
2025-11-11,u392,page_view,tablet,2025-11-10 19:02:29.000000 UTC,ga_session_id,,4749957823517277876,,,google,organic,google
2025-11-11,u394,page_view,mobile,2025-11-10 19:03:08.000000 UTC,page_location,/official-events/336,,,,line,cpc,line.me
2025-11-11,u399,dummy_event_03,desktop,2025-11-10 19:07:35.000000 UTC,ga_session_id,,2835276606962631011,,,direct,(none),(direct)
2025-11-11,u401,OfficialEventsClick,tablet,2025-11-10 19:08:07.000000 UTC,page_location,/surveys/401/responses/2807,,,,twitter,referral,t.co
2025-11-11,u407,purchase,tablet,2025-11-10 19:12:19.000000 UTC,ga_session_id,,7813863310458123424,,,direct,(none),(direct)
2025-11-11,u409,login,mobile,2025-11-10 19:12:38.000000 UTC,ga_session_id,,9132248218464582681,,,twitter,referral,t.co
2025-11-11,u410,purchase,tablet,2025-11-10 19:14:10.000000 UTC,ga_session_id,,3973969193456845758,,,line,cpc,line.me
2025-11-11,u412,dummy_event_06,mobile,2025-11-10 19:15:39.000000 UTC,ga_session_id,,1967460960737435498,,,google,organic,google
2025-11-11,u420,page_view,desktop,2025-11-10 19:19:00.000000 UTC,ga_session_id,,1178880835068542258,,,google,organic,google
2025-11-11,u431,dummy_event_03,tablet,2025-11-10 19:27:19.000000 UTC,ga_session_id,,8957818171193530712,,,direct,(none),(direct)
2025-11-11,u432,page_view,desktop,2025-11-10 19:27:09.000000 UTC,page_location,/surveys/432/responses/3024,,,,google,organic,google
2025-11-11,u432,purchase,desktop,2025-11-10 19:27:44.000000 UTC,page_location,/checkout/complete,,,,google,organic,google
2025-11-11,u436,page_view,mobile,2025-11-10 19:29:37.000000 UTC,page_location,/surveys/436/responses/3052,,,,google,organic,google
2025-11-11,u437,dummy_event_03,tablet,2025-11-10 19:31:01.000000 UTC,ga_session_id,,6043449553982974173,,,twitter,referral,t.co
2025-11-11,u440,login,tablet,2025-11-10 19:31:45.000000 UTC,page_location,/user/add,,,,google,organic,google
2025-11-11,u440,purchase,tablet,2025-11-10 19:32:40.000000 UTC,revenue,,10503,,,google,organic,google
2025-11-11,u441,dummy_event_03,desktop,2025-11-10 19:33:29.000000 UTC,ga_session_id,,9062897376574505274,,,twitter,referral,t.co
2025-11-11,u455,OfficialEventsClick,tablet,2025-11-10 19:41:10.000000 UTC,ga_session_id,,3941196273436625326,,,direct,(none),(direct)
2025-11-11,u456,page_view,desktop,2025-11-10 19:41:12.000000 UTC,ga_session_id,,3300844467398043303,,,google,organic,google
2025-11-11,u457,dummy_event_03,mobile,2025-11-10 19:43:21.000000 UTC,ga_session_id,,2780185016275096703,,,twitter,referral,t.co
2025-11-11,u459,dummy_event_04,desktop,2025-11-10 19:44:36.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u464,purchase,tablet,2025-11-10 19:47:28.000000 UTC,page_location,/checkout/complete,,,,google,organic,google
2025-11-11,u473,page_view,tablet,2025-11-10 19:52:01.000000 UTC,ga_session_id,,2372869897575107606,,,twitter,referral,t.co
2025-11-11,u475,page_view,mobile,2025-11-10 19:52:55.000000 UTC,ga_session_id,,7619460930101764878,,,direct,(none),(direct)
2025-11-11,u480,dummy_event_03,desktop,2025-11-10 19:57:32.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u493,page_view,mobile,2025-11-10 20:05:01.000000 UTC,ga_session_id,,6462810590223303924,,,twitter,referral,t.co
2025-11-11,u495,dummy_event_06,desktop,2025-11-10 20:06:50.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u497,page_view,tablet,2025-11-10 20:06:59.000000 UTC,ga_session_id,,1899027417452615885,,,twitter,referral,t.co
2025-11-11,u497,dummy_event_06,tablet,2025-11-10 20:08:04.000000 UTC,ga_session_id,,1899027417452615885,,,twitter,referral,t.co
2025-11-11,u504,purchase,desktop,2025-11-10 20:12:08.000000 UTC,ga_session_id,,3607492832684983308,,,google,organic,google
2025-11-11,u505,page_view,mobile,2025-11-10 20:11:30.000000 UTC,page_location,/official-events/1556?utm_source=twitter&utm_medium=cpc&utm_campaign=autumn_launch,,,,twitter,referral,t.co
2025-11-11,u507,OfficialEventsClick,desktop,2025-11-10 20:13:29.000000 UTC,page_location,/surveys/7/responses/3549,,,,direct,(none),(direct)
2025-11-11,u509,page_view,tablet,2025-11-10 20:14:38.000000 UTC,page_location,/surveys/9/responses/3563,,,,twitter,referral,t.co
2025-11-11,u511,OfficialEventsClick,mobile,2025-11-10 20:15:42.000000 UTC,page_location,/surveys/11/responses/new,,,,direct,(none),(direct)
2025-11-11,u515,dummy_event_04,tablet,2025-11-10 20:19:08.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u517,page_view,mobile,2025-11-10 20:19:49.000000 UTC,ga_session_id,,3780934356147613188,,,twitter,referral,t.co
2025-11-11,u518,dummy_event_04,tablet,2025-11-10 20:20:59.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u520,page_view,mobile,2025-11-10 20:20:45.000000 UTC,ga_session_id,,8102539003905639243,,,google,organic,google
2025-11-11,u521,dummy_event_06,tablet,2025-11-10 20:22:52.000000 UTC,ga_session_id,,6755835826263610861,,,twitter,referral,t.co
2025-11-11,u526,page_view,mobile,2025-11-10 20:25:22.000000 UTC,page_location,/surveys/26/content,,,,line,cpc,line.me
2025-11-11,u531,OfficialEventsClick,desktop,2025-11-10 20:28:17.000000 UTC,page_location,/surveys/31/responses/3717,,,,direct,(none),(direct)
2025-11-11,u542,OfficialEventsClick,tablet,2025-11-10 20:34:49.000000 UTC,Click_Classes,participateBtn,,,,line,cpc,line.me
2025-11-11,u542,dummy_event_02,tablet,2025-11-10 20:35:45.000000 UTC,ga_session_id,,6824546341943791181,,,line,cpc,line.me
2025-11-11,u546,dummy_event_06,desktop,2025-11-10 20:38:17.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u547,dummy_event_05,mobile,2025-11-10 20:38:53.000000 UTC,ga_session_id,,5273971636561367922,,,direct,(none),(direct)
2025-11-11,u550,OfficialEventsClick,mobile,2025-11-10 20:40:00.000000 UTC,Click_Classes,squareBtnM,,,,line,cpc,line.me
2025-11-11,u561,page_view,desktop,2025-11-10 20:45:57.000000 UTC,ga_session_id,,7757355541223749392,,,twitter,referral,t.co
2025-11-11,u563,dummy_event_06,tablet,2025-11-10 20:48:46.000000 UTC,ga_session_id,,4716593294734134829,,,direct,(none),(direct)
2025-11-11,u568,page_view,mobile,2025-11-10 20:50:21.000000 UTC,page_location,/official-events/249?utm_source=twitter&utm_medium=cpc&utm_campaign=summer_event,,,,google,organic,google
2025-11-11,u573,dummy_event_03,desktop,2025-11-10 20:54:53.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u578,purchase,tablet,2025-11-10 20:57:46.000000 UTC,ga_session_id,,5636522897778603190,,,line,cpc,line.me
2025-11-11,u579,dummy_event_05,desktop,2025-11-10 20:58:37.000000 UTC,ga_session_id,,7858372382330166341,,,direct,(none),(direct)
2025-11-11,u583,OfficialEventsClick,mobile,2025-11-10 21:00:06.000000 UTC,page_location,/surveys/83/responses/new,,,,direct,(none),(direct)
2025-11-11,u587,OfficialEventsClick,tablet,2025-11-10 21:02:34.000000 UTC,ga_session_id,,3548440344154699505,,,direct,(none),(direct)
2025-11-11,u591,page_view,desktop,2025-11-10 21:04:47.000000 UTC,page_location,/user/add,,,,direct,(none),(direct)
2025-11-11,u592,dummy_event_05,mobile,2025-11-10 21:06:38.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u594,purchase,desktop,2025-11-10 21:07:38.000000 UTC,revenue,,8335,,,line,cpc,line.me
2025-11-11,u594,dummy_event_03,desktop,2025-11-10 21:07:50.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u594,dummy_event_04,desktop,2025-11-10 21:07:51.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u595,dummy_event_04,mobile,2025-11-10 21:08:28.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u597,page_view,desktop,2025-11-10 21:08:39.000000 UTC,page_location,/surveys/97/responses/new,,,,twitter,referral,t.co
2025-11-11,u1,dummy_event_05,mobile,2025-11-10 15:02:11.000000 UTC,page_location,/home,,,,twitter,referral,t.co
